,Stat_checking_acc,Duration_months,Credit_history,Purpose,Credit_amount,Savings_bonds,Duration_of_employment,Installment_pct_annual_income,Marital_status__and_sex,Other_debtors,Resident_since,Property,Age,Other_plans,Housing,Num_existing_credits,Job,num_liable,Has_phone,Foreign_Worker,Class
618,86.0,30,paid_back_duly,furniture_equipment,3441,136.0,1.0,2,fem,co-app,4,car_or_other,21,none,own/free,1,skilled,1,0,1,2
619,0.0,12,paid_back_duly,car_new,640,40.0,1.0,4,male,none,2,real_estate,49,none,rent,1,unskilled,1,0,1,1
620,114.0,21,critical,business,3652,41.0,4.0,2,male,none,3,life_insurance,27,none,rent,2,skilled,1,0,1,1
621,0.0,18,critical,car_new,1530,59.0,1.0,3,male,none,2,life_insurance,32,bank,rent,2,skilled,1,0,1,2
622,0.0,48,paid_back_duly,business,3914,0.0,1.0,4,male,none,2,real_estate,38,bank,rent,1,skilled,1,0,1,2
623,-104.0,12,paid_back_duly,furniture_equipment,1858,50.0,0.0,4,fem,none,1,car_or_other,22,none,own/free,1,skilled,1,0,1,1
624,-102.0,18,paid_back_duly,radio_tv,2600,59.0,1.0,4,male,none,4,unknown_or_none,65,none,own/free,2,skilled,1,0,1,2
625,0.0,15,paid_back_duly,radio_tv,1979,0.0,12.0,4,male,none,2,car_or_other,35,none,rent,1,skilled,1,0,1,1
626,468.0,6,paid_back_duly,furniture_equipment,2116,51.0,1.0,2,male,none,2,real_estate,41,none,rent,1,skilled,1,1,1,1
627,145.0,9,paid_back_duly,car_new,1437,338.0,6.0,2,male,none,3,unknown_or_none,29,none,rent,1,skilled,1,0,1,2
628,1.0,42,critical,furniture_equipment,4042,500.0,3.0,4,male,none,4,real_estate,36,none,rent,2,skilled,1,1,1,1
629,1.0,9,paid_back_duly,education,3832,0.0,11.0,1,male,none,4,real_estate,64,none,rent,1,unskilled,1,0,1,1
630,-110.0,24,paid_back_duly,radio_tv,3660,45.0,2.0,2,fem,none,4,car_or_other,28,none,rent,1,skilled,1,0,1,1
631,-77.0,18,paid_back_duly,furniture_equipment,1553,29.0,3.0,4,male,none,3,car_or_other,44,bank,rent,1,skilled,1,0,1,2
632,77.0,15,paid_back_duly,radio_tv,1444,0.0,0.0,4,male,none,1,life_insurance,23,none,rent,1,skilled,1,0,1,1
633,0.0,9,paid_back_duly,furniture_equipment,1980,56.0,0.0,2,fem,co-app,2,car_or_other,19,none,own/free,2,skilled,1,0,1,2
634,59.0,24,paid_back_duly,car_new,1355,27.0,0.0,3,fem,none,4,car_or_other,25,none,rent,1,unskilled,1,1,1,2
635,0.0,12,paid_back_duly,education,1393,38.0,10.0,4,male,none,4,life_insurance,47,bank,rent,3,skilled,2,1,1,1
636,0.0,24,paid_back_duly,radio_tv,1376,694.0,5.0,4,fem,none,1,car_or_other,28,none,rent,1,skilled,1,0,1,1
637,0.0,60,delayed_pay,radio_tv,15653,40.0,6.0,2,male,none,4,car_or_other,21,none,rent,2,skilled,1,1,1,1
638,0.0,12,paid_back_duly,radio_tv,1493,68.0,0.0,4,fem,none,3,car_or_other,34,none,rent,1,skilled,2,0,1,1
639,-112.0,42,delayed_pay,radio_tv,4370,58.0,5.0,3,male,none,2,life_insurance,26,bank,rent,2,skilled,2,1,1,2
640,-117.0,18,paid_back_duly,education,750,54.0,0.0,4,fem,none,1,real_estate,27,none,rent,1,unskilled,1,0,1,2
641,143.0,15,paid_back_duly,repairs,1308,58.0,7.0,4,male,none,4,car_or_other,38,none,rent,2,unskilled,1,0,1,1
642,1.0,15,paid_back_duly,education,4623,192.0,1.0,3,male,none,2,life_insurance,40,none,rent,1,skilled,1,1,1,2
643,0.0,24,critical,radio_tv,1851,51.0,5.0,4,male,guarantor,2,car_or_other,33,none,rent,2,skilled,1,1,1,1
644,-99.0,18,critical,radio_tv,1880,45.0,6.0,4,male,none,1,life_insurance,32,none,rent,2,skilled,1,1,1,1
645,1.0,36,delayed_pay,business,7980,0.0,0.0,4,male,none,4,car_or_other,27,none,own/free,2,skilled,1,1,1,2
646,-105.0,30,paid_back_duly,furniture_equipment,4583,59.0,2.0,2,male,guarantor,2,real_estate,32,none,rent,2,skilled,1,0,1,1
647,0.0,12,paid_back_duly,car_new,1386,649.0,2.0,2,fem,none,2,life_insurance,26,none,rent,1,skilled,1,0,1,2
648,390.0,24,paid_back_duly,car_new,947,79.0,6.0,4,male,none,3,unknown_or_none,38,bank,own/free,1,skilled,2,0,1,2
649,-113.0,12,paid_back_duly,education,684,55.0,2.0,4,male,none,4,car_or_other,40,none,own/free,1,unskilled,2,0,1,2
650,-106.0,48,paid_back_duly,education,7476,47.0,6.0,4,male,none,1,unknown_or_none,50,none,own/free,1,skilled,1,1,1,1
651,65.0,12,paid_back_duly,furniture_equipment,1922,37.0,3.0,4,male,none,2,life_insurance,37,none,rent,1,unskilled,1,0,1,2
652,-102.0,24,paid_back_duly,car_new,2303,77.0,15.0,4,male,co-app,1,real_estate,45,none,rent,1,skilled,1,0,1,2
653,147.0,36,delayed_pay,car_new,8086,190.0,14.0,2,male,none,4,car_or_other,42,none,rent,4,skilled,1,1,1,2
654,1.0,24,critical,car_used,2346,32.0,7.0,4,male,none,3,car_or_other,35,none,rent,2,skilled,1,1,1,1
655,-94.0,14,paid_back_duly,car_new,3973,80.0,0.0,1,male,none,4,unknown_or_none,22,none,own/free,1,skilled,1,0,1,1
656,126.0,12,paid_back_duly,car_new,888,47.0,13.0,4,male,none,4,car_or_other,41,bank,rent,1,unskilled,2,0,1,2
657,0.0,48,paid_back_duly,radio_tv,10222,0.0,7.0,4,male,none,3,car_or_other,37,stores,rent,1,skilled,1,1,1,1
658,72.0,30,paid_back_duly,business,4221,57.0,1.0,2,fem,none,1,car_or_other,28,none,rent,2,skilled,1,0,1,1
659,102.0,18,critical,furniture_equipment,6361,50.0,10.0,2,male,none,1,unknown_or_none,41,none,rent,1,skilled,1,1,1,1
660,490.0,12,paid_back_duly,radio_tv,1297,72.0,1.0,3,male,none,4,real_estate,23,none,own/free,1,skilled,1,0,1,1
661,-93.0,12,paid_back_duly,car_new,900,0.0,1.0,4,male,none,2,car_or_other,23,none,rent,1,skilled,1,0,1,2
662,0.0,21,paid_back_duly,furniture_equipment,2241,39.0,9.0,4,male,none,2,real_estate,50,none,rent,2,skilled,1,0,1,1
663,101.0,6,delayed_pay,furniture_equipment,1050,41.0,0.0,4,male,none,1,life_insurance,35,stores,rent,2,skilled,1,1,1,1
664,612.0,6,critical,education,1047,43.0,1.0,2,fem,none,4,life_insurance,50,none,rent,1,unskilled,1,0,1,1
665,0.0,24,critical,others,6314,57.0,0.0,4,male,co-app,2,unknown_or_none,27,bank,rent,2,skilled,1,1,1,1
666,87.0,30,paid_back_duly,furniture_equipment,3496,7496.0,1.0,4,male,none,2,car_or_other,34,stores,rent,1,skilled,2,1,1,1
667,0.0,48,paid_back_duly,business,3609,62.0,2.0,1,fem,none,1,real_estate,27,stores,rent,1,skilled,1,0,1,1
668,-106.0,12,critical,car_new,4843,80.0,11.0,3,male,co-app,4,life_insurance,43,none,own/free,2,skilled,1,1,1,2
669,588.0,30,critical,radio_tv,3017,51.0,8.0,4,male,none,4,life_insurance,47,none,rent,1,skilled,1,0,1,1
670,0.0,24,critical,business,4139,352.0,1.0,3,male,none,3,life_insurance,27,none,rent,2,unskilled,1,1,1,1
671,0.0,36,paid_back_duly,business,5742,329.0,4.0,2,male,none,2,car_or_other,31,none,rent,2,skilled,1,1,1,1
672,0.0,60,paid_back_duly,car_new,10366,61.0,9.0,2,male,none,4,life_insurance,42,none,rent,1,skilled,1,1,1,1
673,0.0,6,critical,car_new,2080,736.0,1.0,1,male,none,2,car_or_other,24,none,rent,1,skilled,1,0,1,1
674,1.0,21,delayed_pay,business,2580,760.0,0.0,4,male,none,2,real_estate,41,bank,rent,1,unskilled,2,0,1,2
675,0.0,30,critical,radio_tv,4530,32.0,5.0,4,fem,none,4,car_or_other,26,none,own/free,1,skilled,1,1,1,1
676,0.0,24,critical,furniture_equipment,5150,57.0,12.0,4,male,none,4,car_or_other,33,none,rent,1,skilled,1,1,1,1
677,138.0,72,paid_back_duly,radio_tv,5595,349.0,2.0,2,male,none,2,car_or_other,24,none,rent,1,skilled,1,0,1,2
678,-75.0,24,paid_back_duly,radio_tv,2384,57.0,13.0,4,male,none,4,real_estate,64,bank,own/free,1,unskilled,1,0,1,1
679,0.0,18,paid_back_duly,radio_tv,1453,51.0,0.0,3,fem,none,1,real_estate,26,none,rent,1,skilled,1,0,1,1
680,0.0,6,paid_back_duly,education,1538,37.0,0.0,1,fem,none,2,unknown_or_none,56,none,rent,1,skilled,1,0,1,1
681,0.0,12,paid_back_duly,radio_tv,2279,0.0,2.0,4,male,none,4,unknown_or_none,37,none,own/free,1,skilled,1,1,1,1
682,0.0,15,delayed_pay,radio_tv,1478,46.0,2.0,4,male,none,3,real_estate,33,bank,rent,2,skilled,1,0,1,1
683,1.0,24,critical,radio_tv,5103,50.0,0.0,3,male,none,3,unknown_or_none,47,none,own/free,3,skilled,1,1,1,1
684,67.0,36,delayed_pay,business,9857,271.0,4.0,1,male,none,3,life_insurance,31,none,rent,2,unskilled,2,1,1,1
685,0.0,60,paid_back_duly,car_new,6527,0.0,1.0,4,male,none,4,unknown_or_none,34,none,own/free,1,skilled,2,1,1,1
686,400.0,10,critical,radio_tv,1347,0.0,5.0,4,male,none,2,life_insurance,27,none,rent,2,skilled,1,1,1,1
687,116.0,36,delayed_pay,car_new,2862,231.0,12.0,4,male,none,3,unknown_or_none,30,none,own/free,1,skilled,1,0,1,1
688,0.0,9,paid_back_duly,radio_tv,2753,252.0,12.0,3,male,co-app,4,car_or_other,35,none,rent,1,skilled,1,1,1,1
689,-103.0,12,paid_back_duly,car_new,3651,5463.0,2.0,1,male,none,3,life_insurance,31,none,rent,1,skilled,2,0,1,1
690,-120.0,15,critical,furniture_equipment,975,32.0,2.0,2,male,none,3,life_insurance,25,none,rent,2,skilled,1,0,1,1
691,89.0,15,paid_back_duly,repairs,2631,371.0,1.0,3,fem,none,2,real_estate,25,none,rent,1,unskilled,1,0,1,1
692,97.0,24,paid_back_duly,radio_tv,2896,203.0,0.0,2,male,none,1,car_or_other,29,none,rent,1,skilled,1,0,1,1
693,-103.0,6,critical,car_new,4716,0.0,0.0,1,male,none,3,real_estate,44,none,rent,2,unskilled,2,0,1,1
694,1.0,24,paid_back_duly,radio_tv,2284,49.0,4.0,4,male,none,2,car_or_other,28,none,rent,1,skilled,1,1,1,1
695,0.0,6,paid_back_duly,car_used,1236,832.0,2.0,2,male,none,4,life_insurance,50,none,own/free,1,skilled,1,0,1,1
696,96.0,12,paid_back_duly,radio_tv,1103,86.0,5.0,4,male,guarantor,3,real_estate,29,none,rent,2,skilled,1,0,0,1
697,1.0,12,critical,car_new,926,49.0,0.0,1,fem,none,2,life_insurance,38,none,rent,1,unskilled,1,0,1,1
698,0.0,18,critical,radio_tv,1800,56.0,1.0,4,male,none,2,car_or_other,24,none,rent,2,skilled,1,0,1,1
699,561.0,15,paid_back_duly,education,1905,54.0,10.0,4,male,none,4,car_or_other,40,none,own/free,1,skilled,1,1,1,1
700,0.0,12,paid_back_duly,furniture_equipment,1123,813.0,1.0,4,fem,none,4,car_or_other,29,none,own/free,1,unskilled,1,0,1,2
701,-100.0,48,critical,car_used,6331,65.0,12.0,4,male,none,4,unknown_or_none,46,none,own/free,2,skilled,1,1,1,2
702,351.0,24,paid_back_duly,radio_tv,1377,186.0,15.0,4,fem,none,2,unknown_or_none,47,none,own/free,1,skilled,1,1,1,1
703,98.0,30,delayed_pay,business,2503,309.0,18.0,4,male,none,2,life_insurance,41,stores,rent,2,skilled,1,0,1,1
704,44.0,27,paid_back_duly,business,2528,64.0,0.0,4,fem,none,1,life_insurance,32,none,rent,1,skilled,2,1,1,1
705,0.0,15,paid_back_duly,car_new,5324,871.0,11.0,1,fem,none,4,unknown_or_none,35,none,own/free,1,skilled,1,0,1,1
706,95.0,48,paid_back_duly,car_new,6560,182.0,5.0,3,male,none,2,life_insurance,24,none,rent,1,skilled,1,0,1,2
707,100.0,12,paid_back_duly,furniture_equipment,2969,46.0,0.0,4,fem,none,3,life_insurance,25,none,own/free,2,skilled,1,0,1,2
708,61.0,9,paid_back_duly,radio_tv,1206,53.0,11.0,4,fem,none,4,real_estate,25,none,rent,1,skilled,1,0,1,1
709,53.0,9,paid_back_duly,radio_tv,2118,11.0,2.0,2,male,none,2,real_estate,37,none,rent,1,unskilled,2,0,1,1
710,0.0,18,critical,radio_tv,629,670.0,12.0,4,male,none,3,life_insurance,32,bank,rent,2,skilled,1,1,1,1
711,-130.0,6,paid_back_duly,education,1198,19.0,12.0,4,fem,none,4,unknown_or_none,35,none,own/free,1,skilled,1,0,1,2
712,0.0,21,paid_back_duly,car_used,2476,0.0,12.0,4,male,none,4,real_estate,46,none,rent,1,skilled,1,1,1,1
713,-106.0,9,critical,radio_tv,1138,39.0,1.0,4,male,none,4,real_estate,25,none,rent,2,unskilled,1,0,1,1
714,133.0,60,paid_back_duly,car_new,14027,58.0,7.0,4,male,none,2,unknown_or_none,27,none,rent,1,skilled,1,1,1,2
715,0.0,30,critical,car_used,7596,0.0,10.0,1,male,none,4,car_or_other,63,none,rent,2,skilled,1,0,1,1
716,0.0,30,critical,radio_tv,3077,0.0,7.0,3,male,none,2,car_or_other,40,none,rent,2,skilled,2,1,1,1
717,0.0,18,paid_back_duly,radio_tv,1505,50.0,2.0,4,male,none,2,unknown_or_none,32,none,own/free,1,skilled,1,1,1,1
718,480.0,24,critical,radio_tv,3148,0.0,1.0,3,male,none,2,car_or_other,31,none,rent,2,skilled,1,1,1,1
719,124.0,20,paid_back_duly,car_used,6148,307.0,15.0,3,male,none,4,car_or_other,31,bank,rent,2,skilled,1,1,1,1
720,452.0,9,paid_back_duly,radio_tv,1337,67.0,0.0,4,male,none,2,car_or_other,34,none,rent,2,skilled,1,1,1,2
721,110.0,6,paid_back_duly,education,433,4462.0,0.0,4,fem,none,2,life_insurance,24,bank,own/free,1,skilled,2,0,1,2
722,-91.0,12,paid_back_duly,car_new,1228,41.0,1.0,4,fem,none,2,real_estate,24,none,rent,1,unskilled,1,0,1,2
723,65.0,9,paid_back_duly,radio_tv,790,702.0,2.0,4,fem,none,3,real_estate,66,none,rent,1,unskilled,1,0,1,1
724,0.0,27,paid_back_duly,car_new,2570,45.0,1.0,3,fem,none,3,real_estate,21,none,own/free,1,skilled,1,0,1,2
725,1.0,6,critical,car_new,250,7366.0,1.0,2,fem,none,2,real_estate,41,bank,rent,2,unskilled,1,0,1,1
726,1.0,15,critical,radio_tv,1316,682.0,1.0,2,male,none,2,life_insurance,47,none,rent,2,unskilled,1,0,1,1
727,-114.0,18,paid_back_duly,radio_tv,1882,34.0,3.0,4,fem,none,4,car_or_other,25,bank,own/free,2,skilled,1,0,1,2
728,88.0,48,paid_back_duly,business,6416,53.0,10.0,4,fem,none,3,unknown_or_none,59,none,own/free,1,skilled,1,0,1,2
729,527.0,24,critical,business,1275,4373.0,1.0,2,male,none,4,real_estate,36,none,rent,2,skilled,1,1,1,1
730,86.0,24,delayed_pay,radio_tv,6403,44.0,0.0,1,male,none,2,car_or_other,33,none,rent,1,skilled,1,0,1,1
731,-101.0,24,paid_back_duly,radio_tv,1987,53.0,3.0,2,male,none,4,real_estate,21,none,own/free,1,unskilled,2,0,1,2
732,131.0,8,paid_back_duly,radio_tv,760,57.0,5.0,4,fem,guarantor,2,real_estate,44,none,rent,1,unskilled,1,0,1,1
733,1.0,24,paid_back_duly,car_used,2603,5808.0,2.0,2,fem,none,4,car_or_other,28,none,own/free,1,skilled,1,1,1,1
734,0.0,4,critical,car_new,3380,33.0,5.0,1,fem,none,1,real_estate,37,none,rent,1,skilled,2,0,1,1
735,131.0,36,paid_back_duly,domestic_appliances,3990,0.0,0.0,3,fem,none,2,unknown_or_none,29,bank,rent,1,unskilled,1,0,1,1
736,117.0,24,paid_back_duly,car_used,11560,55.0,3.0,1,fem,none,4,car_or_other,23,none,own/free,2,skilled,1,0,1,2
737,-110.0,18,paid_back_duly,car_new,4380,181.0,1.0,3,male,none,4,car_or_other,35,none,rent,1,unskilled,2,1,1,1
738,0.0,6,critical,car_new,6761,70.0,4.0,1,male,none,3,unknown_or_none,45,none,rent,2,skilled,2,1,1,1
739,71.0,30,paid_back_duly,business,4280,219.0,3.0,4,fem,none,4,car_or_other,26,none,own/free,2,unskilled,1,0,1,2
740,-109.0,24,paid_back_duly,car_new,2325,267.0,4.0,2,male,none,3,car_or_other,32,bank,rent,1,skilled,1,0,1,1
741,92.0,10,paid_back_duly,radio_tv,1048,67.0,3.0,4,male,none,4,real_estate,23,stores,rent,1,unskilled,1,0,1,1
742,0.0,21,paid_back_duly,radio_tv,3160,0.0,13.0,4,male,none,3,life_insurance,41,none,rent,1,skilled,1,1,1,1
743,-109.0,24,paid_back_duly,furniture_equipment,2483,581.0,2.0,4,male,none,4,real_estate,22,stores,rent,1,skilled,1,1,1,1
744,-112.0,39,critical,furniture_equipment,14179,0.0,6.0,4,male,none,4,life_insurance,30,none,rent,2,skilled,1,1,1,1
745,-108.0,13,critical,business,1797,75.0,0.0,3,male,none,1,life_insurance,28,bank,rent,2,unskilled,1,0,1,1
746,-119.0,15,paid_back_duly,car_new,2511,59.0,0.0,1,fem,none,4,car_or_other,23,none,own/free,1,skilled,1,0,1,1
747,-110.0,12,paid_back_duly,car_new,1274,60.0,0.0,3,fem,none,1,real_estate,37,none,rent,1,unskilled,1,0,1,2
748,0.0,21,paid_back_duly,car_used,5248,0.0,3.0,1,male,none,3,car_or_other,26,none,rent,1,skilled,1,0,1,1
749,0.0,15,paid_back_duly,car_used,3029,60.0,6.0,2,male,none,2,car_or_other,33,none,rent,1,skilled,1,0,1,1
750,-73.0,6,paid_back_duly,furniture_equipment,428,52.0,10.0,2,fem,none,1,life_insurance,49,bank,rent,1,skilled,1,1,1,1
751,-98.0,18,paid_back_duly,car_new,976,40.0,0.0,1,fem,none,2,car_or_other,23,none,rent,1,unskilled,1,0,1,2
752,148.0,12,paid_back_duly,business,841,207.0,4.0,2,fem,none,4,real_estate,23,none,own/free,1,unskilled,1,0,1,1
753,0.0,30,critical,radio_tv,5771,40.0,5.0,4,fem,none,2,car_or_other,25,none,rent,2,skilled,1,0,1,1
754,0.0,12,delayed_pay,repairs,1555,3170.0,13.0,4,male,none,4,unknown_or_none,55,none,own/free,2,skilled,2,0,1,2
755,-77.0,24,paid_back_duly,car_new,1285,0.0,5.0,4,fem,none,4,unknown_or_none,32,none,own/free,1,skilled,1,0,1,2
756,420.0,6,critical,car_new,1299,41.0,2.0,1,male,none,1,real_estate,74,none,rent,3,unskilled,2,0,0,1
757,523.0,15,critical,radio_tv,1271,0.0,2.0,3,male,none,4,unknown_or_none,39,none,own/free,2,skilled,1,1,1,2
758,0.0,24,paid_back_duly,car_new,1393,37.0,3.0,2,male,guarantor,2,real_estate,31,none,rent,1,skilled,1,1,1,1
759,-106.0,12,critical,car_new,691,41.0,15.0,4,male,none,3,life_insurance,35,none,rent,2,skilled,1,0,1,2
760,0.0,15,critical,car_new,5045,0.0,9.0,1,fem,none,4,car_or_other,59,none,rent,1,skilled,1,1,1,1
761,-83.0,18,critical,furniture_equipment,2124,32.0,4.0,4,fem,none,4,real_estate,24,none,own/free,2,skilled,1,0,1,2
762,-81.0,12,paid_back_duly,radio_tv,2214,47.0,2.0,4,male,none,3,life_insurance,24,none,rent,1,unskilled,1,0,1,1
763,0.0,21,critical,car_new,12680,0.0,14.0,4,male,none,4,unknown_or_none,30,none,own/free,1,skilled,1,1,1,2
764,0.0,24,critical,car_new,2463,266.0,5.0,4,male,none,3,life_insurance,27,none,rent,2,skilled,1,1,1,1
765,168.0,12,paid_back_duly,radio_tv,1155,41.0,10.0,3,male,guarantor,3,real_estate,40,bank,rent,2,unskilled,1,0,1,1
766,-104.0,30,paid_back_duly,furniture_equipment,3108,59.0,0.0,2,male,none,4,life_insurance,31,none,rent,1,unskilled,1,0,1,2
767,1.0,10,paid_back_duly,car_used,2901,0.0,0.0,1,fem,none,4,real_estate,31,none,own/free,1,skilled,1,0,1,1
768,101.0,12,critical,furniture_equipment,3617,50.0,12.0,1,male,none,4,car_or_other,28,none,own/free,3,skilled,1,1,1,1
769,0.0,12,critical,radio_tv,1655,32.0,15.0,2,male,none,4,real_estate,63,none,rent,2,unskilled,1,1,1,1
770,-74.0,24,paid_back_duly,car_used,2812,0.0,11.0,2,fem,none,4,real_estate,26,none,own/free,1,skilled,1,0,1,1
771,-102.0,36,critical,education,8065,60.0,1.0,3,fem,none,2,unknown_or_none,25,none,rent,2,skilled,1,1,1,2
772,0.0,21,critical,car_used,3275,46.0,12.0,1,male,none,4,car_or_other,36,none,rent,1,skilled,1,1,1,1
773,1.0,24,critical,radio_tv,2223,276.0,12.0,4,male,none,4,life_insurance,52,bank,rent,2,skilled,1,0,1,1
774,689.0,12,critical,car_new,1480,622.0,0.0,2,male,none,4,unknown_or_none,66,bank,own/free,3,unskilled,1,0,1,1
775,-116.0,24,paid_back_duly,car_new,1371,0.0,2.0,4,fem,none,4,real_estate,25,none,own/free,1,skilled,1,0,1,2
776,0.0,36,critical,car_new,3535,50.0,5.0,4,male,none,4,car_or_other,37,none,rent,2,skilled,1,1,1,1
777,-98.0,18,paid_back_duly,radio_tv,3509,37.0,7.0,4,fem,guarantor,1,real_estate,25,none,rent,1,skilled,1,0,1,1
778,0.0,36,critical,car_used,5711,6023.0,11.0,4,male,none,2,car_or_other,38,none,rent,2,skilled,1,1,1,1
779,126.0,18,paid_back_duly,repairs,3872,61.0,0.0,2,fem,none,4,car_or_other,67,none,rent,1,skilled,1,1,1,1
780,124.0,39,critical,radio_tv,4933,50.0,5.0,2,male,guarantor,2,real_estate,25,none,rent,2,skilled,1,0,1,2
781,0.0,24,critical,car_new,1940,3756.0,12.0,4,male,none,4,real_estate,60,none,rent,1,skilled,1,1,1,1
782,131.0,12,paid_back_duly,retraining,1410,61.0,2.0,2,male,none,2,real_estate,31,none,rent,1,unskilled,1,1,1,1
783,156.0,12,paid_back_duly,car_new,836,319.0,0.0,4,fem,none,2,life_insurance,23,bank,rent,1,unskilled,1,0,1,2
784,114.0,20,paid_back_duly,car_used,6468,0.0,0.0,1,male,none,4,real_estate,60,none,rent,1,skilled,1,1,1,1
785,69.0,18,paid_back_duly,business,1941,4390.0,1.0,4,male,none,2,life_insurance,35,none,rent,1,unskilled,1,1,1,1
786,0.0,22,paid_back_duly,radio_tv,2675,807.0,11.0,3,male,none,4,car_or_other,40,none,rent,1,skilled,1,0,1,1
787,0.0,48,critical,car_used,2751,0.0,15.0,4,male,none,3,car_or_other,38,none,rent,2,skilled,2,1,1,1
788,89.0,48,delayed_pay,education,6224,66.0,11.0,4,male,none,4,unknown_or_none,50,none,own/free,1,skilled,1,0,1,2
789,-108.0,40,critical,education,5998,43.0,1.0,4,male,none,3,unknown_or_none,27,bank,rent,1,skilled,1,1,1,2
790,139.0,21,paid_back_duly,business,1188,58.0,13.0,2,fem,none,4,life_insurance,39,none,rent,1,skilled,2,0,1,2
791,0.0,24,paid_back_duly,car_used,6313,0.0,15.0,3,male,none,4,car_or_other,41,none,rent,1,skilled,2,1,1,1
792,0.0,6,critical,furniture_equipment,1221,0.0,1.0,1,male,none,2,life_insurance,27,none,rent,2,skilled,1,0,1,1
793,470.0,24,paid_back_duly,furniture_equipment,2892,69.0,9.0,3,male,none,4,unknown_or_none,51,none,own/free,1,skilled,1,0,1,1
794,0.0,24,paid_back_duly,furniture_equipment,3062,595.0,8.0,4,male,none,3,unknown_or_none,32,none,own/free,1,skilled,1,1,1,1
795,0.0,9,paid_back_duly,furniture_equipment,2301,217.0,0.0,2,fem,none,4,life_insurance,22,none,own/free,1,skilled,1,0,1,1
796,-85.0,18,paid_back_duly,car_used,7511,0.0,7.0,1,male,none,4,life_insurance,51,none,own/free,1,skilled,2,1,1,2
797,0.0,12,critical,furniture_equipment,1258,60.0,0.0,2,fem,none,4,life_insurance,22,none,own/free,2,unskilled,1,0,1,1
798,0.0,24,delayed_pay,car_new,717,0.0,11.0,4,male,none,4,car_or_other,54,none,rent,2,skilled,1,1,1,1
799,119.0,9,paid_back_duly,car_new,1549,0.0,0.0,4,male,none,2,real_estate,35,none,rent,1,unskilled,1,0,1,1
800,0.0,24,critical,education,1597,35.0,13.0,4,male,none,4,unknown_or_none,54,none,own/free,2,skilled,2,0,1,1
801,126.0,18,critical,radio_tv,1795,3.0,10.0,3,fem,guarantor,4,real_estate,48,bank,own/free,2,unskilled,1,1,1,1
802,-82.0,20,critical,furniture_equipment,4272,60.0,8.0,1,fem,none,4,life_insurance,24,none,rent,2,skilled,1,0,1,1
803,1.0,12,critical,radio_tv,976,0.0,14.0,4,male,none,4,car_or_other,35,none,rent,2,skilled,1,0,1,1
804,95.0,12,paid_back_duly,car_new,7472,0.0,0.0,1,fem,none,2,real_estate,24,none,own/free,1,unskilled,1,0,1,1
805,-98.0,36,paid_back_duly,car_new,9271,53.0,5.0,2,male,none,1,car_or_other,24,none,rent,1,skilled,1,1,1,2
806,83.0,6,paid_back_duly,radio_tv,590,89.0,0.0,3,male,none,3,real_estate,26,none,rent,1,unskilled,1,0,0,1
807,0.0,12,critical,radio_tv,930,0.0,13.0,4,male,none,4,real_estate,65,none,rent,4,skilled,1,0,1,1
808,94.0,42,paid_back_duly,car_used,9283,37.0,0.0,1,male,none,2,unknown_or_none,55,bank,own/free,1,skilled,1,1,1,1
809,64.0,15,paid_back_duly,car_new,1778,54.0,0.0,2,fem,none,1,real_estate,26,none,own/free,2,unskilled,1,0,1,2
810,93.0,8,paid_back_duly,business,907,55.0,0.0,3,male,none,2,real_estate,26,none,rent,1,skilled,1,1,1,1
811,130.0,6,paid_back_duly,radio_tv,484,42.0,6.0,3,male,guarantor,3,real_estate,28,bank,rent,1,unskilled,1,0,1,1
812,-114.0,36,critical,car_used,9629,58.0,4.0,4,male,none,4,car_or_other,24,none,rent,2,skilled,1,1,1,2
813,-107.0,48,paid_back_duly,domestic_appliances,3051,53.0,1.0,3,male,none,4,car_or_other,54,none,rent,1,skilled,1,0,1,2
814,-97.0,48,paid_back_duly,car_new,3931,71.0,5.0,4,male,none,4,unknown_or_none,46,none,own/free,1,skilled,2,0,1,2
815,79.0,36,delayed_pay,car_new,7432,51.0,1.0,2,fem,none,2,life_insurance,54,none,own/free,1,skilled,1,0,1,1
816,0.0,6,paid_back_duly,domestic_appliances,1338,660.0,3.0,1,male,none,4,real_estate,62,none,rent,1,skilled,1,0,1,1
817,0.0,6,critical,radio_tv,1554,38.0,5.0,1,fem,none,2,car_or_other,24,none,own/free,2,skilled,1,1,1,1
818,-103.0,36,paid_back_duly,others,15857,30.0,0.0,2,male,co-app,3,car_or_other,43,none,rent,1,skilled,1,0,1,1
819,-104.0,18,paid_back_duly,radio_tv,1345,43.0,1.0,4,male,none,3,real_estate,26,bank,rent,1,skilled,1,0,1,2
820,0.0,12,paid_back_duly,car_new,1101,33.0,1.0,3,male,none,2,real_estate,27,none,rent,2,skilled,1,1,1,1
821,514.0,12,paid_back_duly,radio_tv,3016,47.0,2.0,3,male,none,1,car_or_other,24,none,rent,1,skilled,1,0,1,1
822,-117.0,36,paid_back_duly,furniture_equipment,2712,43.0,14.0,2,male,none,2,life_insurance,41,bank,rent,1,skilled,2,0,1,2
823,-86.0,8,critical,car_new,731,70.0,9.0,4,male,none,4,real_estate,47,none,rent,2,unskilled,1,0,1,1
824,0.0,18,critical,furniture_equipment,3780,70.0,0.0,3,male,none,2,car_or_other,35,none,rent,2,skilled,1,1,1,1
